event_id,customer_id,abandoned_at,cart_value,items_count,device,is_returning_customer,minutes_since_abandon,hour_of_day,session_seconds,reached_payment_page,checkout_errors_logged,payment_attempts_started,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_send_reminder_email,po_send_reminder_whatsapp,po_offer_bounded_discount@5,po_offer_bounded_discount@10
cart_002179,cust_001320,2026-06-24T03:02:00,4997.12,1,mobile,True,30,3,709,False,0,0,comparison_shopping,do_nothing,False,False,False,True,False,True
cart_002180,cust_000770,2026-03-10T07:18:00,20880.52,2,mobile,True,720,7,728,True,1,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002181,cust_000859,2026-04-24T12:37:00,1988.46,2,desktop,True,180,12,121,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,True
cart_002182,cust_000036,2026-01-31T22:54:00,12492.3,2,desktop,True,60,22,404,True,0,1,technical_friction,do_nothing,False,False,True,True,True,True
cart_002183,cust_001478,2026-03-26T14:26:00,6742.21,2,desktop,True,10,14,595,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002184,cust_000626,2026-07-14T08:43:00,6654.42,2,mobile,True,180,8,105,False,1,0,price_sensitivity,send_reminder_email,False,False,False,False,True,False
cart_002185,cust_000639,2026-05-18T04:12:00,2797.42,2,mobile,True,30,4,378,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,True,True
cart_002186,cust_001415,2026-05-30T16:14:00,678.29,3,mobile,True,1440,16,268,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002187,cust_000055,2026-01-25T09:09:00,1688.55,3,desktop,True,60,9,564,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002188,cust_001226,2026-02-22T08:06:00,1785.03,1,tablet,True,180,8,169,False,0,0,price_sensitivity,offer_bounded_discount@5,True,True,True,True,True,True
cart_002189,cust_000854,2026-03-16T01:58:00,6714.8,1,tablet,True,60,1,483,True,0,1,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002190,cust_001181,2026-02-09T18:51:00,595.8,5,mobile,True,180,18,230,False,1,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002191,cust_000379,2026-06-13T11:08:00,3212.81,1,mobile,False,60,11,20,True,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002192,cust_000775,2026-05-29T05:58:00,14904.41,3,mobile,False,30,5,823,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_002193,cust_000340,2026-03-20T10:59:00,3854.52,5,desktop,True,1440,10,470,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,True
cart_002194,cust_001203,2026-04-12T11:24:00,945.32,4,desktop,True,30,11,187,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,False
cart_002195,cust_001351,2026-05-08T20:05:00,13464.84,2,mobile,False,60,20,696,False,1,0,high_cart_hesitation,send_reminder_whatsapp,False,False,True,False,True,True
cart_002196,cust_000132,2026-01-09T02:38:00,2946.69,2,desktop,True,60,2,564,True,1,1,technical_friction,do_nothing,False,False,True,True,True,True
cart_002197,cust_000056,2026-01-14T07:15:00,4833.44,3,desktop,False,60,7,632,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002198,cust_001070,2026-06-17T07:22:00,58284.95,3,desktop,False,30,7,650,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002199,cust_001007,2026-06-09T17:42:00,2374.77,2,mobile,True,10,17,464,True,1,0,technical_friction,send_reminder_email,True,True,True,True,True,True
cart_002200,cust_001250,2026-01-21T11:26:00,1217.98,2,mobile,True,180,11,347,True,1,0,technical_friction,offer_bounded_discount@5,False,False,True,False,False,True
cart_002201,cust_001318,2026-04-06T11:25:00,3160.69,3,mobile,True,10,11,486,True,0,1,high_cart_hesitation,offer_bounded_discount@5,True,False,False,True,True,True
cart_002202,cust_000621,2026-04-11T20:59:00,10287.42,1,mobile,True,1440,20,993,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002203,cust_001318,2026-03-30T16:01:00,1874.92,1,tablet,True,30,16,166,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_002204,cust_000447,2026-01-23T19:57:00,1028.37,1,desktop,True,1440,19,92,False,0,0,price_sensitivity,offer_bounded_discount@10,False,False,True,True,False,False
cart_002205,cust_001303,2026-01-10T05:17:00,15079.96,1,mobile,False,720,5,654,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,True
cart_002206,cust_000929,2026-06-26T15:03:00,4846.09,1,mobile,False,60,15,149,True,3,1,technical_friction,offer_bounded_discount@10,False,False,False,True,False,False
cart_002207,cust_001101,2026-06-22T04:30:00,10171.05,1,desktop,True,720,4,975,True,0,1,high_cart_hesitation,offer_bounded_discount@10,True,False,True,False,False,True
cart_002208,cust_001059,2026-03-26T14:04:00,13486.32,2,mobile,True,1440,14,354,True,3,2,technical_friction,send_reminder_whatsapp,True,False,False,True,False,True
cart_002209,cust_001219,2026-03-05T16:07:00,1884.29,2,mobile,True,720,16,226,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,True
cart_002210,cust_000612,2026-01-25T12:35:00,5058.5,3,mobile,False,180,12,643,True,1,2,technical_friction,do_nothing,False,False,True,True,False,True
cart_002211,cust_001371,2026-04-17T23:43:00,14217.21,3,mobile,True,10,23,956,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002212,cust_001275,2026-05-09T08:44:00,1614.04,2,mobile,False,60,8,304,False,1,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_002213,cust_001247,2026-03-27T04:50:00,2189.2,3,mobile,True,180,4,254,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002214,cust_000274,2026-07-08T12:33:00,419.4,4,desktop,True,30,12,227,True,1,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,True,True
cart_002215,cust_000295,2026-06-22T01:03:00,7207.97,1,desktop,True,1440,1,551,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002216,cust_000488,2026-07-11T19:58:00,12111.68,1,mobile,True,720,19,831,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_002217,cust_000129,2026-02-02T19:20:00,3420.54,1,desktop,False,720,19,433,True,1,0,technical_friction,offer_bounded_discount@10,True,False,False,False,False,True
cart_002218,cust_001052,2026-05-14T10:53:00,14634.18,1,mobile,True,720,10,743,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002219,cust_001057,2026-04-06T15:35:00,14223.19,1,desktop,True,60,15,1048,False,1,0,high_cart_hesitation,do_nothing,False,False,True,False,False,True
cart_002220,cust_000217,2026-04-02T20:03:00,797.21,2,tablet,True,10,20,610,False,1,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,True,False
cart_002221,cust_001393,2026-03-11T17:48:00,10080.79,7,desktop,True,720,17,479,True,1,2,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_002222,cust_000228,2026-06-26T19:13:00,9118.86,1,mobile,False,10,19,224,True,1,1,technical_friction,send_reminder_whatsapp,True,False,True,True,False,False
cart_002223,cust_000966,2026-05-08T14:03:00,502.77,1,desktop,True,180,14,135,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_002224,cust_000565,2026-01-07T10:23:00,871.75,1,desktop,True,10,10,632,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002225,cust_001072,2026-04-14T02:29:00,3883.46,3,mobile,True,1440,2,449,True,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,True,False,False
cart_002226,cust_000584,2026-01-08T20:07:00,3173.54,2,mobile,True,10,20,138,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,False
cart_002227,cust_000732,2026-01-05T23:41:00,10857.4,1,mobile,True,180,23,935,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002228,cust_000786,2026-03-08T11:38:00,5416.11,5,desktop,True,180,11,120,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_002229,cust_001438,2026-06-25T22:58:00,1661.33,1,mobile,True,720,22,213,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002230,cust_000276,2026-04-28T13:44:00,4121.98,2,mobile,True,1440,13,381,False,1,0,comparison_shopping,offer_bounded_discount@5,True,False,False,True,True,False
cart_002231,cust_001119,2026-01-17T20:59:00,5266.46,2,mobile,True,720,20,334,True,1,2,technical_friction,send_reminder_whatsapp,True,True,True,True,True,True
cart_002232,cust_001419,2026-01-11T08:36:00,5312.0,2,mobile,True,30,8,888,True,1,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002233,cust_000670,2026-04-01T00:30:00,3236.01,1,mobile,True,720,0,170,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002234,cust_000996,2026-04-25T19:02:00,1407.34,2,mobile,False,60,19,222,True,0,0,price_sensitivity,do_nothing,False,False,False,False,True,False
cart_002235,cust_001467,2026-03-23T18:07:00,18060.98,6,mobile,True,720,18,198,True,2,2,technical_friction,offer_bounded_discount@5,True,True,True,False,True,True
cart_002236,cust_000202,2026-02-11T21:20:00,944.15,1,mobile,False,60,21,291,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,False,True
cart_002237,cust_000417,2026-01-17T06:13:00,1280.1,4,mobile,True,60,6,403,False,0,0,price_sensitivity,do_nothing,False,False,False,False,True,False
cart_002238,cust_000426,2026-03-11T02:25:00,2793.38,3,desktop,True,30,2,164,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,False,True,False,True
cart_002239,cust_001280,2026-01-29T02:28:00,1406.47,3,desktop,True,180,2,290,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_002240,cust_000602,2026-03-03T15:16:00,13611.61,3,mobile,True,1440,15,803,False,1,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002241,cust_000426,2026-01-16T20:49:00,1103.13,2,tablet,True,1440,20,450,True,2,1,technical_friction,offer_bounded_discount@10,True,True,False,True,False,True
cart_002242,cust_001293,2026-05-17T12:28:00,222.01,4,desktop,True,10,12,171,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,False
cart_002243,cust_000878,2026-04-25T20:54:00,1844.24,1,desktop,False,180,20,122,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,True,False,False,True
cart_002244,cust_000621,2026-06-25T10:44:00,2139.38,5,mobile,False,1440,10,826,True,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,True,True,True
cart_002245,cust_000879,2026-04-26T09:40:00,4713.56,1,desktop,True,720,9,367,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,True
cart_002246,cust_000607,2026-02-20T00:50:00,2156.94,5,desktop,True,60,0,606,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,True,True
cart_002247,cust_001229,2026-03-29T08:04:00,11191.1,1,mobile,False,180,8,347,True,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_002248,cust_001353,2026-03-10T07:41:00,1056.04,2,desktop,True,30,7,277,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,True,False
cart_002249,cust_001124,2026-07-16T23:00:00,5702.16,4,mobile,False,1440,23,643,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,True
cart_002250,cust_001358,2026-07-19T15:33:00,14661.08,3,mobile,False,1440,15,636,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,True,True
cart_002251,cust_000610,2026-05-22T05:02:00,2507.93,4,desktop,False,60,5,259,True,0,0,comparison_shopping,send_reminder_email,False,False,False,False,True,True
cart_002252,cust_001342,2026-01-01T06:05:00,4691.52,2,mobile,True,60,6,623,False,1,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_002253,cust_000729,2026-05-02T22:25:00,20227.34,1,mobile,True,10,22,603,True,0,0,high_cart_hesitation,send_reminder_whatsapp,True,False,True,True,False,True
cart_002254,cust_001498,2026-02-22T01:16:00,1784.85,1,mobile,False,60,1,658,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002255,cust_000835,2026-01-21T13:47:00,3532.25,1,tablet,True,60,13,118,False,1,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_002256,cust_000573,2026-02-05T16:16:00,56537.75,3,mobile,False,180,16,543,True,3,2,technical_friction,do_nothing,False,False,True,True,False,True
cart_002257,cust_000178,2026-01-30T06:14:00,4222.88,4,mobile,True,30,6,467,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002258,cust_000688,2026-07-13T13:30:00,3673.23,4,desktop,True,10,13,193,False,1,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_002259,cust_000422,2026-04-09T04:03:00,5335.02,4,mobile,True,180,4,595,False,1,0,comparison_shopping,send_reminder_whatsapp,False,False,True,False,False,False
cart_002260,cust_000204,2026-01-15T13:56:00,1728.72,1,mobile,False,1440,13,769,True,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_002261,cust_001098,2026-02-03T18:43:00,2265.48,3,desktop,True,30,18,536,False,0,0,comparison_shopping,send_reminder_email,False,True,False,True,True,False
cart_002262,cust_001175,2026-07-17T21:12:00,1751.23,4,mobile,False,30,21,376,True,2,0,technical_friction,offer_bounded_discount@10,True,False,False,True,True,True
cart_002263,cust_000608,2026-03-20T11:53:00,710.52,2,desktop,False,30,11,101,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,True,True
cart_002264,cust_000287,2026-01-12T05:40:00,16148.32,1,mobile,True,60,5,589,False,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_002265,cust_000356,2026-05-20T16:33:00,20277.17,3,desktop,True,60,16,955,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002266,cust_000358,2026-03-28T15:18:00,1023.88,5,mobile,True,1440,15,374,False,1,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_002267,cust_000331,2026-05-23T18:40:00,13551.96,1,desktop,False,60,18,553,True,1,0,comparison_shopping,do_nothing,False,False,False,False,False,True
cart_002268,cust_000005,2026-05-02T16:05:00,8617.67,2,mobile,True,10,16,740,True,0,0,high_cart_hesitation,offer_bounded_discount@10,True,False,False,False,False,True
cart_002269,cust_000493,2026-02-11T07:59:00,282.95,2,desktop,True,30,7,461,True,1,1,technical_friction,offer_bounded_discount@10,False,False,False,False,False,False
cart_002270,cust_001360,2026-07-19T08:28:00,5328.07,4,mobile,False,10,8,142,True,0,0,price_sensitivity,send_reminder_email,True,False,True,False,True,True
cart_002271,cust_000568,2026-02-08T21:18:00,848.87,1,mobile,True,180,21,363,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002272,cust_000986,2026-05-31T16:36:00,5986.88,5,mobile,True,720,16,682,True,1,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_002273,cust_001324,2026-02-24T07:50:00,6283.23,2,mobile,False,720,7,640,True,0,1,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002274,cust_000079,2026-01-21T16:26:00,4025.9,2,mobile,False,60,16,628,True,2,1,technical_friction,offer_bounded_discount@10,False,False,False,True,False,False
cart_002275,cust_001076,2026-05-09T08:43:00,1795.82,3,desktop,True,30,8,245,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
cart_002276,cust_000717,2026-03-31T14:39:00,11019.56,1,mobile,False,180,14,630,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002277,cust_000706,2026-04-23T02:28:00,6661.8,2,desktop,False,720,2,907,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002278,cust_001386,2026-03-30T23:11:00,2141.21,1,mobile,True,180,23,382,True,2,2,technical_friction,send_reminder_whatsapp,False,False,False,False,False,False
cart_002279,cust_001046,2026-07-03T09:52:00,182.7,1,mobile,True,1440,9,267,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002280,cust_001381,2026-07-15T21:31:00,19015.37,4,desktop,False,10,21,282,True,2,1,technical_friction,do_nothing,False,False,True,True,True,True
cart_002281,cust_001438,2026-03-19T06:56:00,10500.32,2,mobile,False,720,6,673,True,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_002282,cust_001342,2026-06-13T06:35:00,581.31,6,mobile,True,30,6,99,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,True,True,False
cart_002283,cust_000485,2026-03-22T19:24:00,8735.44,1,mobile,True,720,19,553,False,2,2,technical_friction,send_reminder_email,False,False,False,True,True,False
cart_002284,cust_000527,2026-01-18T23:29:00,429.79,3,mobile,False,30,23,244,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_002285,cust_000363,2026-03-08T02:46:00,1259.29,5,mobile,False,1440,2,164,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_002286,cust_001180,2026-02-11T22:29:00,1435.39,4,mobile,False,720,22,348,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
